Sample	readID	stitle	readCheck
synthetic_stool_high_S49	CP000419.1-6767500/1	MIT family metal ion transporter CorA [Streptococcus thermophilus]	FP
synthetic_stool_high_S49	CP000419.1-5655770/2	MIT family metal ion transporter CorA [Streptococcus thermophilus]	FP
synthetic_stool_high_S42	CP000419.1-2879640/2	MIT family metal ion transporter CorA [Streptococcus thermophilus]	FP
synthetic_stool_high_S20	CP000419.1-272846/2	MIT family metal ion transporter CorA [Streptococcus thermophilus]	FP
synthetic_stool_high_S49	CP000419.1-2320888/1	FP	FP
synthetic_stool_high_S49	CP000419.1-809996/1	MIT family metal ion transporter CorA [Streptococcus thermophilus]	FP
synthetic_stool_high_S49	CP003089.1-2220574/2	MULTISPECIES: DUF861 domain-containing protein [Burkholderiaceae]	FP
synthetic_stool_high_S49	CP003092.1-212556/2	helicase [Burkholderia sp. YI23]	FP
synthetic_stool_high_S59	CP000468.1-2517406/1	phenylhydantoinase [Escherichia coli]	FP
synthetic_stool_high_S59	CP000468.1-2095236/2	putative DMT superfamily transporter inner membrane protein [Escherichia coli]	FP
synthetic_stool_low_S52	CP000468.1-6372128/1	putative DMT superfamily transporter inner membrane protein [Escherichia coli]	FP
synthetic_stool_high_S59	DQ381420.1-94876/2	Aerobactin siderophore biosynthesis protein [Escherichia coli]	TP
synthetic_stool_high_S59	CP000527.1-585650/2	PAS domain-containing sensor histidine kinase [Desulfovibrio vulgaris]	FP
synthetic_stool_high_S59	CP006908.1-2097084/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S59	CP006908.1-430194/1	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_high_S59	CP013377.1-1873554/1	hypothetical protein PL79_31535 [Burkholderia sp. USM B20]	FP
synthetic_stool_high_S59	AE001437.1-3571214/1	MULTISPECIES: hypothetical protein [Clostridium]	FP
synthetic_stool_low_S65	AE001437.1-901498/1	MULTISPECIES: hypothetical protein [Clostridium]	FP
synthetic_stool_high_S28	CP002660.1-66544/2	MULTISPECIES: hypothetical protein [Clostridium]	FP
synthetic_stool_high_S29	AE001437.1-126008/2	MULTISPECIES: hypothetical protein [Clostridium]	FP
synthetic_stool_high_S59	CP000962.1-238320/2	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_high_S59	CP002660.1-5968886/2	MULTISPECIES: hypothetical protein [Clostridium]	FP
synthetic_stool_high_S59	CP011968.1-2354172/2	arginosuccinate synthase family protein [Clostridioides difficile DA00165]	FP
synthetic_stool_high_S18	CP011968.1-12680414/1	arginosuccinate synthase family protein [Clostridioides difficile DA00165]	FP
synthetic_stool_high_S59	FR824043.1-1374640/1	aldo/keto reductase [Streptococcus gallolyticus]	FP
synthetic_stool_high_S59	gi|928417145|gb|LGKI01000307.1|-152/2	Siderophore synthetase component [Glycomyces sambucus]	TP
synthetic_stool_high_S59	gi|928417145|gb|LGKI01000307.1|-132/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_high_S59	gi|928417145|gb|LGKI01000307.1|-104/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_high_S59	gi|928417145|gb|LGKI01000307.1|-90/2	IucA/IucC family siderophore biosynthesis protein [Glycomyces sp. NRRL B-16210]	TP
synthetic_stool_high_S59	gi|928417145|gb|LGKI01000307.1|-72/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_high_S41	gi|928417145|gb|LGKI01000307.1|-10/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_high_S59	gi|928417145|gb|LGKI01000307.1|-42/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_high_S59	gi|928417145|gb|LGKI01000307.1|-36/1	IucA/IucC family siderophore biosynthesis protein [Glycomyces dulcitolivorans]	TP
synthetic_stool_high_S59	gi|928417145|gb|LGKI01000307.1|-24/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_high_S59	gi|928410510|gb|LGKI01000811.1|-61972/2	DUF262 domain-containing protein [Thermoactinomyces vulgaris]	FP
synthetic_stool_low_S6	CP002297.1-3298794/2	FP	FP
synthetic_stool_low_S6	CP002297.1-2580194/1	FP	FP
synthetic_stool_low_S52	CP000527.1-818228/2	FP	FP
synthetic_stool_low_S6	CP002297.1-3169320/2	FP	FP
synthetic_stool_low_S6	CP002297.1-335738/2	DNA mismatch repair endonuclease MutL [Desulfovibrio vulgaris]	FP
synthetic_stool_low_S6	CP013353.1-209910/1	FP	FP
synthetic_stool_low_S26	CP014705.1-566408/2	FP	FP
synthetic_stool_low_S6	CP017269.1-1169220/1	cell division protein FtsX [Geosporobacter ferrireducens]	FP
synthetic_stool_low_S6	AM412317.1-396386/2	alanine--glyoxylate aminotransferase family protein [Clostridium sporogenes]	FP
synthetic_stool_low_S6	AM412317.1-167976/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S6	CP004121.1-721988/1	argininosuccinate synthase [Clostridium saccharoperbutylacetonicum]	FP
synthetic_stool_low_S6	HE965803.1-634594/1	MULTISPECIES: DNA-binding response regulator [Bordetella]	FP
synthetic_stool_low_S6	CP002011.1-629976/1	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_low_S6	CP000939.1-8692188/2	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_low_S6	CP000939.1-7106262/2	hypothetical protein [Clostridium botulinum]	FP
synthetic_stool_low_S6	CP000939.1-6222372/2	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_low_S6	CP000939.1-4524698/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S6	CP000868.1-12883578/1	copper-translocating P-type ATPase [Burkholderia multivorans]	FP
synthetic_stool_low_S6	CP000868.1-10290242/2	copper-translocating P-type ATPase [Burkholderia multivorans]	FP
synthetic_stool_low_S6	CP000868.1-3422056/2	hypothetical protein C6Q09_26845, partial [Burkholderia multivorans]	FP
synthetic_stool_low_S6	CP000868.1-1299848/1	copper-translocating P-type ATPase [Burkholderia multivorans]	FP
synthetic_stool_low_S6	CP000869.1-7177642/2	MFS transporter, partial [Burkholderia contaminans]	FP
synthetic_stool_low_S6	CP000870.1-3073964/2	hypothetical protein DM80_5810 [Burkholderia multivorans]	FP
synthetic_stool_low_S6	gi|928418914|gb|LGKI01000145.1|-72636/2	diguanylate cyclase [Thermoactinomyces vulgaris]	FP
synthetic_stool_low_S6	gi|928417145|gb|LGKI01000307.1|-126/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_high_S41	gi|928417145|gb|LGKI01000307.1|-134/1	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_low_S6	gi|928417145|gb|LGKI01000307.1|-28/2	IucA/IucC family siderophore biosynthesis protein [Glycomyces dulcitolivorans]	TP
synthetic_stool_high_S1	CP000962.1-651048/1	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_low_S21	CP000962.1-47788704/2	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_high_S1	CP000962.1-37164/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S1	CP003132.1-22442102/2	SsrA-binding protein [Lactococcus lactis]	FP
synthetic_stool_high_S1	CP000527.1-878176/2	FP	FP
synthetic_stool_high_S1	CP000527.1-321676/2	4Fe-4S binding protein [Desulfovibrio vulgaris]	FP
synthetic_stool_low_S25	CP002297.1-4645696/2	4Fe-4S binding protein [Desulfovibrio vulgaris]	FP
synthetic_stool_high_S1	CP000359.1-9472/1	3-isopropylmalate dehydratase small subunit [Deinococcus geothermalis]	FP
synthetic_stool_high_S23	CP000359.1-2454688/1	3-isopropylmalate dehydratase small subunit [Deinococcus geothermalis]	FP
synthetic_stool_high_S1	CP017253.1-322606/2	hypothetical protein [Clostridium taeniosporum]	FP
synthetic_stool_high_S1	gi|928417145|gb|LGKI01000307.1|-20/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_low_S23	gi|928417145|gb|LGKI01000307.1|-266/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_high_S23	gi|928417145|gb|LGKI01000307.1|-26/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_high_S1	gi|928417145|gb|LGKI01000307.1|-18/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_low_S64	CP006903.1-494944/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_low_S64	CP006903.1-287104/2	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_low_S64	CP006903.1-199332/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_low_S64	CP006903.1-162274/1	argininosuccinate synthase [Clostridium paraputrificum]	FP
synthetic_stool_low_S64	AP009049.1-6066412/2	DUF1002 domain-containing protein [Clostridium kluyveri]	FP
synthetic_stool_low_S64	AP009049.1-1279648/2	hypothetical protein CKR_2278 [Clostridium kluyveri NBRC 12016]	FP
synthetic_stool_low_S64	CP014065.1-374994/2	IucA/IucC family siderophore biosynthesis protein [Achromobacter xylosoxidans]	TP
synthetic_stool_low_S64	CP003974.1-5302366/2	Uncharacterised protein [Neisseria meningitidis]	FP
synthetic_stool_high_S29	CP003974.1-454400/1	Uncharacterised protein [Neisseria meningitidis]	FP
synthetic_stool_low_S64	CP003974.1-2882866/2	ABC transporter permease%2C enterobactin [Neisseria gonorrhoeae]	FP
synthetic_stool_low_S64	JOFH01000001.1-678338/2	glycogen branching enzyme [Streptomyces viridosporus ATCC 14672]	FP
synthetic_stool_low_S64	JOFH01000003.1-1656546/2	DUF2945 domain-containing protein [Streptomyces olivaceus]	FP
synthetic_stool_low_S64	JOFH01000005.1-1086424/2	MULTISPECIES: histidinol dehydrogenase [Streptomyces]	FP
synthetic_stool_low_S64	JOFH01000005.1-466698/1	MULTISPECIES: histidinol dehydrogenase [Streptomyces]	FP
synthetic_stool_low_S64	JOFH01000009.1-808788/1	IucA/IucC family siderophore biosynthesis protein [Streptomyces sp. FXJ7.023]	TP
synthetic_stool_low_S64	JOFH01000009.1-641112/2	IucA/IucC family siderophore biosynthesis protein [Streptomyces olivaceus]	TP
synthetic_stool_low_S64	JOFH01000010.1-712748/2	hypothetical protein [Streptomyces parvulus]	FP
synthetic_stool_low_S64	JOFH01000011.1-422660/2	IucA/IucC family siderophore biosynthesis protein [Streptomyces olivaceus]	TP
synthetic_stool_low_S64	JOFH01000011.1-384544/2	IucA/IucC family siderophore biosynthesis protein [Streptomyces olivaceus]	TP
synthetic_stool_low_S64	JOFH01000011.1-336500/2	IucA/IucC family siderophore biosynthesis protein [Streptomyces olivaceus]	TP
synthetic_stool_low_S64	JOFH01000011.1-304922/2	IucA/IucC family siderophore biosynthesis protein [Streptomyces olivaceus]	TP
synthetic_stool_low_S64	JOFH01000014.1-323092/2	salicylate 1-monooxygenase [Streptomyces olivaceus]	FP
synthetic_stool_low_S64	JOFH01000073.1-30708/2	FP	FP
synthetic_stool_high_S0	CP002297.1-39578/1	DNA mismatch repair endonuclease MutL [Desulfovibrio vulgaris]	FP
synthetic_stool_high_S0	CP017269.1-4735784/2	FP	FP
synthetic_stool_high_S0	CP006908.1-899364/1	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_high_S0	CP014148.1-66392/2	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_high_S0	CP013213.1-638594/1	glycoside hydrolase family 1 protein [Erysipelothrix larvae]	FP
synthetic_stool_low_S36	CP013213.1-2067950/1	glycoside hydrolase family 1 protein [Erysipelothrix larvae]	FP
synthetic_stool_high_S0	FR687359.1-1713808/2	Tim44 domain-containing protein [Paraburkholderia rhizoxinica]	FP
synthetic_stool_high_S0	FR687360.1-262906/2	EscR/YscR/HrcR family type III secretion system export apparatus protein [Paraburkholderia rhizoxinica]	FP
synthetic_stool_high_S0	AP006841.1-72350/2	cupin domain-containing protein [Bacteroides fragilis]	FP
synthetic_stool_high_S30	AP006841.1-6790844/2	cupin domain-containing protein [Bacteroides fragilis]	FP
synthetic_stool_high_S0	CP006903.1-25120768/2	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_high_S0	CP006903.1-21747802/1	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S0	CP006903.1-19621870/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S0	CP006903.1-18845506/2	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_high_S0	CP006903.1-15679378/1	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_high_S0	CP006903.1-14492886/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S0	CP006903.1-11896222/2	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_high_S0	CP006903.1-11884636/2	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_high_S0	CP006903.1-9255330/1	argininosuccinate synthase, partial [Firmicutes bacterium CAG:272_52_7]	FP
synthetic_stool_high_S0	CP006903.1-6762550/1	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S0	CP006903.1-5425736/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S0	CP006903.1-4855902/2	Argininosuccinate synthase [uncultured Clostridiales bacterium]	FP
synthetic_stool_high_S0	CP006903.1-4690742/2	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_high_S0	CP006903.1-4320234/2	argininosuccinate synthase [Clostridiales bacterium]	FP
synthetic_stool_high_S0	CP006903.1-2983824/2	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_high_S0	CP006903.1-2222996/2	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_high_S0	CP006903.1-1483238/2	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_high_S0	CP006903.1-800420/2	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_high_S0	CP001091.1-131972/2	molecular chaperone HtpG, partial [Actinobacillus pleuropneumoniae]	FP
synthetic_stool_low_S67	CP001091.1-20647372/2	molecular chaperone HtpG, partial [Actinobacillus pleuropneumoniae]	FP
synthetic_stool_low_S48	CP001091.1-90586/2	molecular chaperone HtpG, partial [Actinobacillus pleuropneumoniae]	FP
synthetic_stool_high_S0	CP001876.1-984882/2	Glucosamine-fructose-6-phosphate aminotransferase [Campylobacter jejuni subsp. jejuni 305]	FP
synthetic_stool_low_S36	CP011803.1-594836/1	molecular chaperone DnaK [Clostridium carboxidivorans]	FP
synthetic_stool_high_S42	CP011803.1-1679564/2	molecular chaperone DnaK [Clostridium carboxidivorans]	FP
synthetic_stool_low_S36	HE965803.1-92450/1	MULTISPECIES: DNA-binding response regulator [Bordetella]	FP
synthetic_stool_low_S36	CP011998.1-300034/1	putative siderophore synthetase component protein [Ralstonia solanacearum]	TP
synthetic_stool_low_S36	CP014148.1-1049294/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S61	CP006908.1-1314104/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S36	CP006903.1-642742/1	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_low_S36	CP013213.1-3389162/2	glycoside hydrolase family 1 protein [Erysipelothrix larvae]	FP
synthetic_stool_low_S36	CP013213.1-276140/2	glycoside hydrolase family 1 protein [Erysipelothrix larvae]	FP
synthetic_stool_low_S36	gi|754859657|ref|NZ_CP009285.1|-4437668/2	polysaccharide biosynthesis protein [Paenibacillus borealis]	FP
synthetic_stool_low_S23	CP000939.1-11456146/1	RpiR family transcriptional regulator [Clostridium botulinum A1 str. CFSAN002368]	FP
synthetic_stool_low_S23	CP000939.1-9607730/2	alanine--glyoxylate aminotransferase family protein [Clostridium sporogenes]	FP
synthetic_stool_low_S23	CP000939.1-8386388/2	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_low_S23	CP000939.1-8277042/2	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_low_S23	CP000939.1-6079592/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S23	CP000939.1-3510112/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S23	CP000939.1-1472642/2	RpiR family transcriptional regulator [Clostridium botulinum A1 str. CFSAN002368]	FP
synthetic_stool_low_S23	CP000312.1-26925270/2	oleate hydratase [Asaccharospora irregularis DSM 2635]	FP
synthetic_stool_low_S23	CP012981.1-233800/1	MULTISPECIES: 5-oxoprolinase subunit PxpB [Burkholderia]	FP
synthetic_stool_high_S13	CP012981.1-93836/2	MULTISPECIES: 5-oxoprolinase subunit PxpB [Burkholderia]	FP
synthetic_stool_low_S23	CP003087.1-885018/2	DNA-binding response regulator [Burkholderia sp. KK1]	FP
synthetic_stool_low_S23	CP003091.1-59780/1	membrane lipoprotein lipid attachment site (plasmid) [Burkholderia vietnamiensis G4]	FP
synthetic_stool_low_S23	CP003091.1-23872/2	BON domain-containing protein [Burkholderia sp. YI23]	FP
synthetic_stool_low_S23	CP003092.1-33870/2	helicase [Burkholderia sp. YI23]	FP
synthetic_stool_low_S23	gi|928418914|gb|LGKI01000145.1|-81142/1	quinone-dependent dihydroorotate dehydrogenase [Thermoactinomyces vulgaris]	FP
synthetic_stool_low_S23	gi|928418914|gb|LGKI01000145.1|-21010/2	diguanylate cyclase [Thermoactinomyces vulgaris]	FP
synthetic_stool_high_S41	gi|928418914|gb|LGKI01000145.1|-184514/1	diguanylate cyclase [Thermoactinomyces vulgaris]	FP
synthetic_stool_low_S23	gi|928417145|gb|LGKI01000307.1|-492/1	IucA/IucC family siderophore biosynthesis protein [Glycomyces artemisiae]	TP
synthetic_stool_low_S23	gi|928417145|gb|LGKI01000307.1|-430/1	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_high_S41	gi|928417145|gb|LGKI01000307.1|-256/1	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_low_S23	gi|928417145|gb|LGKI01000307.1|-304/2	IucA/IucC family siderophore biosynthesis protein [Glycomyces sambucus]	TP
synthetic_stool_low_S23	gi|928417145|gb|LGKI01000307.1|-258/1	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_low_S23	gi|928417145|gb|LGKI01000307.1|-248/1	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_low_S23	gi|928417145|gb|LGKI01000307.1|-190/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_low_S23	gi|928417145|gb|LGKI01000307.1|-138/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_low_S23	gi|928417145|gb|LGKI01000307.1|-72/2	IucA/IucC family siderophore biosynthesis protein [Glycomyces dulcitolivorans]	TP
synthetic_stool_low_S23	gi|928417145|gb|LGKI01000307.1|-50/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_high_S50	gi|928417145|gb|LGKI01000307.1|-56/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_low_S23	gi|928417145|gb|LGKI01000307.1|-26/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_low_S23	gi|928417145|gb|LGKI01000307.1|-4/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_low_S23	gi|928416322|gb|LGKI01000367.1|-269502/2	IucA/IucC family siderophore biosynthesis protein [Thermoactinomyces vulgaris]	TP
synthetic_stool_high_S16	CP017856.1-3519438/2	Glucosamine-fructose-6-phosphate aminotransferase [Campylobacter jejuni subsp. jejuni 305]	FP
synthetic_stool_high_S32	CP002029.1-26252798/2	Glucosamine-fructose-6-phosphate aminotransferase [Campylobacter jejuni subsp. jejuni 305]	FP
synthetic_stool_high_S16	AP012292.1-2777372/1	hypothetical protein [Selenomonas ruminantium]	FP
synthetic_stool_high_S16	CP014065.1-196046/2	FP	FP
synthetic_stool_high_S16	FM252032.1-794142/1	manganese-dependent superoxide dismutase [Streptococcus suis 05ZYH33]	FP
synthetic_stool_low_S27	FM252032.1-9522080/2	manganese-dependent superoxide dismutase [Streptococcus suis 05ZYH33]	FP
synthetic_stool_low_S67	FM252032.1-96776/1	manganese-dependent superoxide dismutase [Streptococcus suis 05ZYH33]	FP
synthetic_stool_high_S16	CP002660.1-2181596/1	MULTISPECIES: hypothetical protein [Clostridium]	FP
synthetic_stool_high_S16	CP002660.1-1022090/2	MULTISPECIES: hypothetical protein [Clostridium]	FP
synthetic_stool_high_S16	CP002660.1-943742/2	MULTISPECIES: hypothetical protein [Clostridium]	FP
synthetic_stool_high_S16	CP002011.1-2578950/2	alanine--glyoxylate aminotransferase family protein [Clostridium sporogenes]	FP
synthetic_stool_high_S16	FR745875.1-102664/2	argininosuccinate synthase, partial [Firmicutes bacterium CAG:272_52_7]	FP
synthetic_stool_high_S16	gi|1081602187|emb|FMWJ01000002.1|-105396/2	GlxA family transcriptional regulator [Photorhabdus luminescens]	FP
synthetic_stool_high_S16	gi|1081601683|emb|FMWJ01000004.1|-8548/1	MULTISPECIES: hypothetical protein [Photorhabdus]	FP
synthetic_stool_low_S0	CP013377.1-661880/2	hypothetical protein PL79_31535 [Burkholderia sp. USM B20]	FP
synthetic_stool_low_S0	CP006903.1-1964444/2	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_low_S0	CP006903.1-1961234/2	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_low_S0	CP006903.1-1285076/2	argininosuccinate synthase [Clostridiales bacterium]	FP
synthetic_stool_low_S0	CP006903.1-1050246/2	argininosuccinate synthase [Enterococcus aquimarinus]	FP
synthetic_stool_low_S0	CP006903.1-483864/2	argininosuccinate synthase [Firmicutes bacterium ASF500]	FP
synthetic_stool_low_S0	CP006903.1-163302/2	MULTISPECIES: RNA polymerase sporulation sigma factor SigG [Clostridium]	FP
synthetic_stool_low_S0	CP010994.1-5218130/1	argininosuccinate synthase [Clostridium perfringens]	FP
synthetic_stool_low_S0	CP014148.1-140782/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S0	CP000359.1-91674/2	glutamyl-tRNA reductase [Deinococcus sp. YIM 77859]	FP
synthetic_stool_low_S0	LN774769.1-4740370/2	metallo-beta-lactamase superfamily protein 1 [Streptococcus pneumoniae]	FP
synthetic_stool_low_S0	LN774769.1-215786/2	ribonuclease J [Lactococcus piscium]	FP
synthetic_stool_low_S0	CP011968.1-9773226/2	diguanylate cyclase domain protein [Clostridioides difficile DA00165]	FP
synthetic_stool_high_S13	CP006766.1-1370436/2	Autotransporter adhesin [Lactococcus lactis subsp. lactis]	FP
synthetic_stool_low_S24	LT599049.1-9118626/1	Autotransporter adhesin [Lactococcus lactis subsp. lactis]	FP
synthetic_stool_high_S13	AP006841.1-107994/1	conjugal transfer protein TraG, partial [Bacteroides acidifaciens]	FP
synthetic_stool_high_S30	AP006841.1-12347126/1	conjugal transfer protein TraG, partial [Bacteroides acidifaciens]	FP
synthetic_stool_high_S13	CP000527.1-395194/2	lipoprotein [Desulfovibrio vulgaris]	FP
synthetic_stool_high_S13	CP012982.1-142140/2	mechanosensitive ion channel protein, partial [Burkholderia cenocepacia]	FP
synthetic_stool_high_S13	CP016440.1-1286990/2	NADP-dependent isocitrate dehydrogenase [Bordetella hinzii]	FP
synthetic_stool_high_S13	CP016335.1-1013744/1	MULTISPECIES: 50S ribosomal protein L13 [Corynebacterium]	FP
synthetic_stool_high_S18	CP016335.1-13913178/2	MULTISPECIES: 50S ribosomal protein L13 [Corynebacterium]	FP
synthetic_stool_high_S13	CP002410.1-12479718/2	MULTISPECIES: argininosuccinate synthase [Clostridium]	FP
synthetic_stool_low_S16	CP012981.1-10507058/2	5-oxoprolinase subunit PxpB [Burkholderia cepacia]	FP
synthetic_stool_low_S16	CP012981.1-8926434/2	bifunctional uridylyltransferase/uridylyl-removing protein, partial [Burkholderia multivorans]	FP
synthetic_stool_low_S16	CP012981.1-923400/2	FP	FP
synthetic_stool_low_S16	CP000939.1-219542/2	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_low_S16	CP002118.1-9790308/2	MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Clostridium]	FP
synthetic_stool_low_S16	CP002118.1-5633440/2	MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Clostridium]	FP
synthetic_stool_low_S16	CP002118.1-7773666/2	hypothetical protein CLABU_38210 [Clostridium acetobutylicum]	FP
synthetic_stool_low_S16	CP012944.1-1148360/2	IucA/IucC family siderophore biosynthesis protein [Ralstonia solanacearum]	TP
synthetic_stool_low_S68	CP012944.1-19085220/1	IucA/IucC family siderophore biosynthesis protein [Ralstonia solanacearum]	TP
synthetic_stool_low_S16	CP012944.1-1133216/2	siderophore-iron transporter siderophore synthetase [Ralstonia solanacearum]	TP
synthetic_stool_low_S13	CP009557.1-12429612/1	oleate hydratase [Asaccharospora irregularis DSM 2635]	FP
synthetic_stool_low_S60	BA000016.3-8818388/1	oleate hydratase [Asaccharospora irregularis DSM 2635]	FP
synthetic_stool_low_S13	CP009557.1-149842/1	hypothetical protein [Clostridium perfringens]	FP
synthetic_stool_low_S13	CP000939.1-2869818/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S13	LT546645.1-8648030/2	DUF1983 domain-containing protein [Bordetella trematum]	FP
synthetic_stool_low_S13	LT546645.1-3519272/2	FAD-dependent oxidoreductase, partial [Achromobacter xylosoxidans]	FP
synthetic_stool_low_S13	CP016335.1-459248/2	FP	FP
synthetic_stool_low_S13	CP016335.1-13158/2	FP	FP
synthetic_stool_low_S13	CP002011.1-2870212/1	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_low_S13	CP002011.1-880962/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S13	CP002011.1-823374/2	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_low_S13	CP013121.1-758732/2	putative formate C-acetyltransferase, partial [Fusobacterium nucleatum]	FP
synthetic_stool_low_S8	CP012480.1-18382402/1	aspartate--tRNA ligase, partial [Streptococcus agalactiae]	FP
synthetic_stool_low_S8	CP012480.1-8708802/2	Crp/Fnr family transcriptional regulator [Streptococcus pyogenes]	FP
synthetic_stool_low_S8	CP012480.1-3121590/2	cylX protein [Streptococcus agalactiae]	FP
synthetic_stool_high_S42	CP012480.1-1097452/2	cylX protein [Streptococcus agalactiae]	FP
synthetic_stool_low_S8	CP012480.1-2581498/1	aspartate--tRNA ligase, partial [Streptococcus agalactiae]	FP
synthetic_stool_low_S8	CP013034.1-979634/2	ftsH domain protein, partial [Campylobacter jejuni subsp. jejuni 305]	FP
synthetic_stool_low_S8	CP016335.1-1285274/1	hypothetical protein [Corynebacterium glutamicum]	FP
synthetic_stool_low_S8	CP016440.1-1336128/1	NADP-dependent isocitrate dehydrogenase [Bordetella pseudohinzii]	FP
synthetic_stool_high_S30	CP016440.1-7595798/2	NADP-dependent isocitrate dehydrogenase [Bordetella pseudohinzii]	FP
synthetic_stool_low_S8	CP016440.1-404820/2	NADP-dependent isocitrate dehydrogenase [Bordetella hinzii]	FP
synthetic_stool_low_S8	CP016172.1-7057806/1	LysR family transcriptional regulator [Halomonas sp. KCTC 52281]	FP
synthetic_stool_low_S8	CP016172.1-382840/2	FP	FP
