sseqid	slen	sstart	send	qseqid	qlen	qstart	qend	pident	evalue	Sample	cutoff
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	207	306	gi|640937269|gb|JJOH01000002.1|-1708/1	100	1	100	100	9.58e-51	synthetic_stool_low_S43	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	329	230	gi|529222834|ref|NC_021985.1|-68748/2	100	1	100	99	4.46e-49	synthetic_stool_low_S38	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	274	175	gi|529222834|ref|NC_021985.1|-32764/1	100	1	100	99	4.46e-49	synthetic_stool_low_S38	median_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	158	59	gi|1081600317|emb|FMWJ01000012.1|-1242/2	100	1	100	99	4.46e-49	synthetic_stool_low_S36	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	214	313	gi|529222834|ref|NC_021985.1|-743724/1	100	1	100	99	4.46e-49	synthetic_stool_low_S36	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	376	277	gi|529222834|ref|NC_021985.1|-539440/2	100	1	100	99	4.46e-49	synthetic_stool_low_S36	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	154	253	gi|529222834|ref|NC_021985.1|-514816/1	100	1	100	99	4.46e-49	synthetic_stool_low_S36	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	149	248	gi|529222834|ref|NC_021985.1|-476888/1	100	1	100	100	9.58e-51	synthetic_stool_low_S36	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	293	194	gi|529222834|ref|NC_021985.1|-470882/1	100	1	100	100	9.58e-51	synthetic_stool_low_S36	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	259	160	gi|529222834|ref|NC_021985.1|-454694/2	100	1	100	100	9.58e-51	synthetic_stool_low_S36	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	167	266	gi|529222834|ref|NC_021985.1|-406672/2	100	1	100	98	2.07e-47	synthetic_stool_low_S36	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	278	179	gi|529222834|ref|NC_021985.1|-319082/1	100	1	100	100	9.58e-51	synthetic_stool_low_S36	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	271	370	gi|529222834|ref|NC_021985.1|-297194/1	100	1	100	100	9.58e-51	synthetic_stool_low_S36	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	216	315	gi|529222834|ref|NC_021985.1|-118508/2	100	1	100	100	9.58e-51	synthetic_stool_low_S36	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	159	258	gi|529222834|ref|NC_021985.1|-87786/1	100	1	100	100	9.58e-51	synthetic_stool_low_S36	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	266	167	gi|529222834|ref|NC_021985.1|-74258/1	100	1	100	100	9.58e-51	synthetic_stool_low_S36	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	257	158	gi|529222834|ref|NC_021985.1|-70880/2	100	1	100	98	2.07e-47	synthetic_stool_low_S36	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	243	144	gi|529222834|ref|NC_021985.1|-38542/1	100	1	100	100	9.58e-51	synthetic_stool_low_S29	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	184	283	gi|529222834|ref|NC_021985.1|-5028/1	100	1	100	99	4.46e-49	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	181	280	gi|640937269|gb|JJOH01000002.1|-39322/2	100	1	100	97	9.65e-46	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	321	222	gi|640937269|gb|JJOH01000002.1|-33734/1	100	1	100	100	9.58e-51	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	142	43	gi|640937269|gb|JJOH01000002.1|-32468/2	100	1	100	98	2.07e-47	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	154	55	gi|640937269|gb|JJOH01000002.1|-31356/1	100	1	100	100	9.58e-51	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	36	135	gi|640937269|gb|JJOH01000002.1|-31024/2	100	1	100	97	9.65e-46	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	144	45	gi|640937269|gb|JJOH01000002.1|-24256/1	100	1	100	96	4.49e-44	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	147	246	gi|640937269|gb|JJOH01000002.1|-24210/1	100	1	100	99	4.46e-49	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	195	294	gi|640937269|gb|JJOH01000002.1|-23596/1	100	1	100	99	4.46e-49	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	206	305	gi|640937269|gb|JJOH01000002.1|-21488/1	100	1	100	99	4.46e-49	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	212	311	gi|640937269|gb|JJOH01000002.1|-21258/2	100	1	100	100	9.58e-51	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	178	277	gi|640937269|gb|JJOH01000002.1|-17468/2	100	1	100	97	9.65e-46	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	138	39	gi|640937269|gb|JJOH01000002.1|-16056/2	100	1	100	100	9.58e-51	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	25	124	gi|640937269|gb|JJOH01000002.1|-15994/1	100	1	100	99	4.46e-49	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	153	252	gi|640937269|gb|JJOH01000002.1|-12038/2	100	1	100	100	9.58e-51	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	162	261	gi|640937269|gb|JJOH01000002.1|-11514/2	100	1	100	99	4.46e-49	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	104	5	gi|640937269|gb|JJOH01000002.1|-10558/1	100	1	100	99	4.46e-49	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	135	36	gi|640937269|gb|JJOH01000002.1|-8546/2	100	1	100	98	2.07e-47	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	218	317	gi|640937269|gb|JJOH01000002.1|-5538/1	100	1	100	100	9.58e-51	synthetic_stool_low_S29	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	157	256	gi|640937269|gb|JJOH01000002.1|-4384/1	100	1	100	100	9.58e-51	synthetic_stool_low_S29	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	268	169	gi|529222834|ref|NC_021985.1|-18862/1	100	1	100	99	4.46e-49	synthetic_stool_low_S27	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	329	230	gi|529222834|ref|NC_021985.1|-702770/2	100	1	100	100	9.58e-51	synthetic_stool_low_S26	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	319	220	gi|529222834|ref|NC_021985.1|-684686/1	100	1	100	100	9.58e-51	synthetic_stool_low_S26	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	296	197	gi|529222834|ref|NC_021985.1|-570854/1	100	1	100	100	9.58e-51	synthetic_stool_low_S26	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	210	309	gi|529222834|ref|NC_021985.1|-425572/1	100	1	100	98	2.07e-47	synthetic_stool_low_S26	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	141	240	gi|529222834|ref|NC_021985.1|-271268/1	100	1	100	100	9.58e-51	synthetic_stool_low_S26	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	336	237	gi|529222834|ref|NC_021985.1|-199274/2	100	1	100	100	9.58e-51	synthetic_stool_low_S26	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	342	441	gi|529222834|ref|NC_021985.1|-192458/1	100	1	100	100	9.58e-51	synthetic_stool_low_S26	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	146	245	gi|529222834|ref|NC_021985.1|-74954/1	100	1	100	99	4.46e-49	synthetic_stool_low_S26	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	280	181	gi|529222834|ref|NC_021985.1|-53416/1	100	1	100	99	4.46e-49	synthetic_stool_low_S26	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	314	215	gi|529222834|ref|NC_021985.1|-899364/2	100	1	100	99	4.46e-49	synthetic_stool_low_S21	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	257	356	gi|529222834|ref|NC_021985.1|-537092/2	100	1	100	97	9.65e-46	synthetic_stool_low_S21	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	259	358	gi|529222834|ref|NC_021985.1|-484832/1	100	1	100	100	9.58e-51	synthetic_stool_low_S21	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	332	233	gi|529222834|ref|NC_021985.1|-405088/2	100	1	100	99	4.46e-49	synthetic_stool_low_S21	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	209	308	gi|529222834|ref|NC_021985.1|-381478/1	100	1	100	100	9.58e-51	synthetic_stool_low_S21	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	157	256	gi|529222834|ref|NC_021985.1|-339866/1	100	1	100	100	9.58e-51	synthetic_stool_low_S21	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	297	198	gi|529222834|ref|NC_021985.1|-305250/1	100	1	100	100	9.58e-51	synthetic_stool_low_S21	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	188	89	gi|529222834|ref|NC_021985.1|-202086/1	100	1	100	99	4.46e-49	synthetic_stool_low_S21	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	262	163	gi|529222834|ref|NC_021985.1|-179796/1	100	1	100	99	4.46e-49	synthetic_stool_low_S21	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	153	252	gi|529222834|ref|NC_021985.1|-159166/1	100	1	100	100	9.58e-51	synthetic_stool_low_S21	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	247	346	gi|529222834|ref|NC_021985.1|-56414/1	100	1	100	99	4.46e-49	synthetic_stool_low_S21	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	244	145	gi|529222834|ref|NC_021985.1|-83374/2	100	1	100	100	9.58e-51	synthetic_stool_low_S20	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	143	242	gi|529222834|ref|NC_021985.1|-51162/2	100	1	100	100	9.58e-51	synthetic_stool_low_S20	median_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	47	146	gi|1081600317|emb|FMWJ01000012.1|-314/2	100	1	100	100	9.58e-51	synthetic_stool_low_S16	median_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	144	45	gi|1081600317|emb|FMWJ01000012.1|-22/2	100	1	100	100	9.58e-51	synthetic_stool_low_S16	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	284	185	gi|640937269|gb|JJOH01000002.1|-3634/1	100	1	100	100	9.58e-51	synthetic_stool_low_S0	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	161	260	gi|529222834|ref|NC_021985.1|-822074/1	100	1	100	100	9.58e-51	synthetic_stool_high_S8	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	169	268	gi|529222834|ref|NC_021985.1|-781830/1	100	1	100	98	2.07e-47	synthetic_stool_high_S8	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	336	237	gi|529222834|ref|NC_021985.1|-507894/1	100	1	100	100	9.58e-51	synthetic_stool_high_S8	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	266	365	gi|529222834|ref|NC_021985.1|-425416/1	100	1	100	99	4.46e-49	synthetic_stool_high_S8	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	228	327	gi|529222834|ref|NC_021985.1|-397350/1	100	1	100	99	4.46e-49	synthetic_stool_high_S8	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	278	377	gi|529222834|ref|NC_021985.1|-346534/1	100	1	100	100	9.58e-51	synthetic_stool_high_S8	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	303	204	gi|529222834|ref|NC_021985.1|-273500/2	100	1	100	100	9.58e-51	synthetic_stool_high_S8	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	242	341	gi|529222834|ref|NC_021985.1|-190184/1	100	1	100	100	9.58e-51	synthetic_stool_high_S8	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	194	293	gi|529222834|ref|NC_021985.1|-188206/2	100	1	100	98	2.07e-47	synthetic_stool_high_S8	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	285	186	gi|529222834|ref|NC_021985.1|-186302/1	100	1	100	100	9.58e-51	synthetic_stool_high_S8	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	171	270	gi|529222834|ref|NC_021985.1|-183228/2	100	1	100	100	9.58e-51	synthetic_stool_high_S8	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	375	276	gi|529222834|ref|NC_021985.1|-157288/1	100	1	100	100	9.58e-51	synthetic_stool_high_S8	median_score
NC_021985.1__S.collinus_Tu365__ctg1_orf06493__cyclase/dehydrase	480	85	1	gi|529222834|ref|NC_021985.1|-88464/2	100	3	87	94.118	4.55e-34	synthetic_stool_high_S8	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	173	272	gi|529222834|ref|NC_021985.1|-28560/1	100	1	100	99	4.46e-49	synthetic_stool_high_S8	median_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	49	148	gi|1081600317|emb|FMWJ01000012.1|-10648/1	100	1	100	100	9.58e-51	synthetic_stool_high_S64	median_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	40	139	gi|1081600317|emb|FMWJ01000012.1|-9656/1	100	1	100	100	9.58e-51	synthetic_stool_high_S64	median_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	159	59	gi|1081600317|emb|FMWJ01000012.1|-8518/1	100	1	100	98.02	2.07e-47	synthetic_stool_high_S64	median_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	30	129	gi|1081600317|emb|FMWJ01000012.1|-2724/1	100	1	100	100	9.58e-51	synthetic_stool_high_S64	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	30	129	gi|640937269|gb|JJOH01000002.1|-34534/1	100	1	100	100	9.58e-51	synthetic_stool_high_S64	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	158	257	gi|640937269|gb|JJOH01000002.1|-32048/1	100	1	100	99	4.46e-49	synthetic_stool_high_S64	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	263	362	gi|640937269|gb|JJOH01000002.1|-25262/2	100	1	100	100	9.58e-51	synthetic_stool_high_S64	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	317	218	gi|640937269|gb|JJOH01000002.1|-24942/2	100	1	100	100	9.58e-51	synthetic_stool_high_S64	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	109	10	gi|640937269|gb|JJOH01000002.1|-23104/2	100	1	100	97	9.65e-46	synthetic_stool_high_S64	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	239	338	gi|640937269|gb|JJOH01000002.1|-23066/2	100	1	100	98	2.07e-47	synthetic_stool_high_S64	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	309	210	gi|640937269|gb|JJOH01000002.1|-22836/1	100	1	100	99	4.46e-49	synthetic_stool_high_S64	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	101	2	gi|640937269|gb|JJOH01000002.1|-11228/2	100	1	100	100	9.58e-51	synthetic_stool_high_S64	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	236	335	gi|640937269|gb|JJOH01000002.1|-11038/2	100	1	100	100	9.58e-51	synthetic_stool_high_S64	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	216	315	gi|640937269|gb|JJOH01000002.1|-9990/1	100	1	100	100	9.58e-51	synthetic_stool_high_S64	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	207	306	gi|640937269|gb|JJOH01000002.1|-7606/1	100	1	100	100	9.58e-51	synthetic_stool_high_S64	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	266	365	gi|640937269|gb|JJOH01000002.1|-4454/2	100	1	100	99	4.46e-49	synthetic_stool_high_S64	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	177	276	gi|529222834|ref|NC_021985.1|-88820/1	100	1	100	100	9.58e-51	synthetic_stool_high_S62	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	333	234	gi|529222834|ref|NC_021985.1|-74066/2	100	1	100	100	9.58e-51	synthetic_stool_high_S62	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	195	294	gi|640937269|gb|JJOH01000002.1|-36630/1	100	1	100	100	9.58e-51	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	192	291	gi|640937269|gb|JJOH01000002.1|-34376/2	100	1	100	100	9.58e-51	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	302	203	gi|640937269|gb|JJOH01000002.1|-33372/1	100	1	100	100	9.58e-51	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	280	181	gi|640937269|gb|JJOH01000002.1|-32932/1	100	1	100	100	9.58e-51	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	212	311	gi|640937269|gb|JJOH01000002.1|-32738/1	100	1	100	99	4.46e-49	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	277	376	gi|640937269|gb|JJOH01000002.1|-28676/1	100	1	100	100	9.58e-51	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	147	246	gi|640937269|gb|JJOH01000002.1|-27084/1	100	1	100	99	4.46e-49	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	131	230	gi|640937269|gb|JJOH01000002.1|-26642/2	100	1	100	100	9.58e-51	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	153	252	gi|640937269|gb|JJOH01000002.1|-25288/2	100	1	100	100	9.58e-51	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	189	288	gi|640937269|gb|JJOH01000002.1|-20390/1	100	1	100	98	2.07e-47	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	367	268	gi|640937269|gb|JJOH01000002.1|-20378/2	100	1	100	98	2.07e-47	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	215	314	gi|640937269|gb|JJOH01000002.1|-19162/2	100	1	100	98	2.07e-47	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	51	150	gi|640937269|gb|JJOH01000002.1|-14480/2	100	1	100	100	9.58e-51	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	219	318	gi|640937269|gb|JJOH01000002.1|-12398/2	100	1	100	100	9.58e-51	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	330	234	gi|640937269|gb|JJOH01000002.1|-11722/2	100	4	100	98.969	2.07e-47	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	328	229	gi|640937269|gb|JJOH01000002.1|-10544/2	100	1	100	100	9.58e-51	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	122	23	gi|640937269|gb|JJOH01000002.1|-10426/1	100	1	100	99	4.46e-49	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	270	171	gi|640937269|gb|JJOH01000002.1|-9034/1	100	1	100	99	4.46e-49	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	121	22	gi|640937269|gb|JJOH01000002.1|-8732/2	100	1	100	96	4.49e-44	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	244	145	gi|640937269|gb|JJOH01000002.1|-8418/1	100	1	100	99	4.46e-49	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	284	186	gi|640937269|gb|JJOH01000002.1|-5156/2	100	2	100	100	3.45e-50	synthetic_stool_high_S61	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	227	326	gi|640937269|gb|JJOH01000002.1|-4092/2	100	1	100	97	9.65e-46	synthetic_stool_high_S61	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	160	259	gi|529222834|ref|NC_021985.1|-596000/2	100	1	100	99	4.46e-49	synthetic_stool_high_S59	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	170	269	gi|529222834|ref|NC_021985.1|-532154/1	100	1	100	100	9.58e-51	synthetic_stool_high_S59	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	371	272	gi|529222834|ref|NC_021985.1|-479920/1	100	1	100	100	9.58e-51	synthetic_stool_high_S59	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	437	338	gi|529222834|ref|NC_021985.1|-464194/1	100	1	100	100	9.58e-51	synthetic_stool_high_S59	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	166	265	gi|529222834|ref|NC_021985.1|-277918/1	100	1	100	100	9.58e-51	synthetic_stool_high_S59	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	251	152	gi|529222834|ref|NC_021985.1|-210454/1	100	1	100	100	9.58e-51	synthetic_stool_high_S59	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	171	270	gi|529222834|ref|NC_021985.1|-186160/1	100	1	100	100	9.58e-51	synthetic_stool_high_S59	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	322	223	gi|529222834|ref|NC_021985.1|-73720/2	100	1	100	100	9.58e-51	synthetic_stool_high_S59	median_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	243	342	gi|529222834|ref|NC_021985.1|-31214/2	100	1	100	100	9.58e-51	synthetic_stool_high_S59	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	331	232	gi|640937269|gb|JJOH01000002.1|-40914/2	100	1	100	97	9.65e-46	synthetic_stool_high_S56	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	122	221	gi|640937269|gb|JJOH01000002.1|-39236/1	100	1	100	100	9.58e-51	synthetic_stool_high_S56	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	226	127	gi|640937269|gb|JJOH01000002.1|-39026/1	100	1	100	100	9.58e-51	synthetic_stool_high_S56	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	274	175	gi|640937269|gb|JJOH01000002.1|-35786/1	100	1	100	100	9.58e-51	synthetic_stool_high_S56	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	301	202	gi|640937269|gb|JJOH01000002.1|-32762/1	100	1	100	100	9.58e-51	synthetic_stool_high_S56	median_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	363	266	gi|640937269|gb|JJOH01000002.1|-32748/2	100	1	98	100	1.24e-49	synthetic_stool_high_S56	median_score
