id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
synthetic_stool_low_S51__AZXI01000049.1-102152/2	3632	2	100	0	97.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-368584/1	3633	2	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-112364/2	3633	2	100	0	96.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-364588/2	3634	2	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-250406/1	3634	2	100	0	96.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-363244/2	3635	4	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-267188/1	3635	4	100	0	97.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-152756/1	3635	4	100	0	96.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-103914/2	3635	4	100	0	97.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-362504/2	3636	2	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-333790/2	3636	2	100	0	96.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-359904/1	3637	2	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-265606/2	3637	2	100	0	96.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-354126/1	3638	3	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-334964/1	3638	3	100	0	97.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-198708/1	3638	3	100	0	98.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-352998/2	3639	2	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-48782/2	3639	2	100	0	97.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-339644/2	3640	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-333860/2	3641	3	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-191916/2	3641	3	100	0	96.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-97022/1	3641	3	100	0	96.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-325108/2	3642	2	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-25558/2	3642	2	100	0	96.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-324216/2	3643	3	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-96738/1	3643	3	100	0	96.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-80266/1	3643	3	100	0	98.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-319492/2	3644	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-317516/2	3645	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-310574/2	3646	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-307894/2	3647	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-306020/1	3648	2	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-140842/1	3648	2	100	0	96.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-295454/2	3649	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-294932/2	3650	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-292482/2	3651	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-290108/1	3652	2	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-92532/2	3652	2	100	0	97.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-280968/2	3653	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-275108/2	3654	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-261708/2	3655	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-260458/1	3656	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-253976/2	3657	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-251086/2	3658	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-247238/2	3659	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-243104/1	3660	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-240312/2	3661	2	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-149890/2	3661	2	100	0	96.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-236170/2	3662	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-228926/2	3663	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-227002/1	3664	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-224584/1	3665	2	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-131248/1	3665	2	100	0	96.00%	100%
synthetic_stool_low_S51__AZXI01000049.1-218944/1	3666	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-217096/2	3667	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-213876/2	3668	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-205642/2	3669	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-193954/2	3670	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-188680/2	3671	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-165186/1	3672	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-161662/2	3673	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-147518/2	3674	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-140452/2	3675	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-139712/2	3676	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-105504/1	3677	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-102278/2	3678	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-101808/2	3679	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-99210/2	3680	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-94836/1	3681	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-91686/1	3682	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-79784/2	3683	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-71546/1	3684	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-70938/2	3685	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-68870/2	3686	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-66964/2	3687	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-56112/2	3688	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-48976/1	3689	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-47434/2	3690	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-14152/2	3691	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-11628/2	3692	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-9016/1	3693	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000049.1-282/1	3694	1	100	1	100	100%
synthetic_stool_low_S51__AZXI01000050.1-236512/2	3695	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-12064054/1	3696	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-12051982/2	3697	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-11697236/1	3698	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-11385698/2	3699	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-11338140/2	3700	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-10865520/2	3701	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-10062262/1	3702	2	100	1	100	100%
synthetic_stool_high_S38__gi|529222834|ref|NC_021985.1|-90244/2	3702	2	100	0	96.00%	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-9384794/2	3703	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-6707466/2	3704	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-6538174/2	3705	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-5566814/2	3706	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-5037572/2	3707	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-4417500/1	3708	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-4183426/2	3709	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-2596218/2	3710	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-1523164/2	3711	1	100	1	100	100%
synthetic_stool_low_S51__gi|529222834|ref|NC_021985.1|-1431096/2	3712	1	100	1	100	100%
synthetic_stool_high_S9__FR687359.1-889432/2	3713	1	100	1	100	100%
synthetic_stool_high_S9__FR687360.1-103518/1	3714	1	100	1	100	100%
synthetic_stool_high_S9__AP013061.1-176066/1	3715	1	100	1	100	100%
synthetic_stool_high_S9__CP009043.1-2809448/2	3716	2	100	1	100	100%
synthetic_stool_high_S9__CP009043.1-374350/2	3716	2	100	0	97.00%	100%
synthetic_stool_high_S9__CP009043.1-583896/1	3717	1	100	1	100	100%
synthetic_stool_high_S9__CP009321.1-37036/1	3718	1	100	1	100	100%
synthetic_stool_high_S9__CP009322.1-239658/1	3719	1	100	1	100	100%
synthetic_stool_high_S9__CP002118.1-1183198/2	3720	1	100	1	100	100%
synthetic_stool_high_S9__BA000016.3-622808/1	3721	2	100	1	100	100%
synthetic_stool_high_S60__BA000016.3-2097122/1	3721	2	100	0	97.00%	100%
synthetic_stool_high_S9__CP016440.1-106192/2	3722	1	100	1	100	100%
synthetic_stool_high_S9__CP013213.1-2957742/2	3723	1	100	1	100	100%
synthetic_stool_high_S9__CP013213.1-291366/2	3724	1	100	1	100	100%
synthetic_stool_high_S9__AM180355.1-795496/1	3725	1	100	1	100	100%
synthetic_stool_high_S9__CP000728.1-991808/2	3726	1	100	1	100	100%
synthetic_stool_high_S13__AP013061.1-18850/2	3727	1	100	1	100	100%
synthetic_stool_high_S13__CP000359.1-252570/2	3728	1	100	1	100	100%
synthetic_stool_high_S13__HE613569.1-43408/2	3729	1	100	1	100	100%
synthetic_stool_high_S13__AP006841.1-57516/2	3730	1	100	1	100	100%
synthetic_stool_high_S13__CP000673.1-486176/2	3731	1	100	1	100	100%
synthetic_stool_high_S13__CP000673.1-357026/2	3732	1	100	1	100	100%
synthetic_stool_high_S13__CP000673.1-204674/1	3733	1	100	1	100	100%
synthetic_stool_high_S13__CP000673.1-168896/2	3734	1	100	1	100	100%
synthetic_stool_high_S13__CP012944.1-2452/2	3735	1	100	1	100	100%
synthetic_stool_high_S13__AM180355.1-680174/1	3736	1	100	1	100	100%
synthetic_stool_high_S13__AM180355.1-177200/2	3737	1	100	1	100	100%
synthetic_stool_high_S13__CP002118.1-30024/1	3738	1	100	1	100	100%
synthetic_stool_high_S13__CP000868.1-31834/1	3739	1	100	1	100	100%
synthetic_stool_high_S13__CP016335.1-237768/1	3740	1	100	1	100	100%
synthetic_stool_high_S13__CP016172.1-1076286/1	3741	1	100	1	100	100%
synthetic_stool_high_S13__CP002410.1-34837736/1	3742	2	100	1	100	100%
synthetic_stool_high_S37__CP002410.1-2837236/2	3742	2	100	0	98.00%	100%
synthetic_stool_high_S13__CP002410.1-13615226/1	3743	1	100	1	100	100%
synthetic_stool_high_S13__FN668941.1-399394/2	3744	1	100	1	100	100%
synthetic_stool_high_S64__CP007179.1-979500/2	3745	1	100	1	100	100%
synthetic_stool_high_S64__CP007181.1-155180/1	3746	1	100	1	100	100%
synthetic_stool_high_S64__CP015196.1-630194/2	3747	1	100	1	100	100%
synthetic_stool_high_S64__CP000939.1-11430/2	3748	1	100	1	100	100%
synthetic_stool_high_S64__CP016172.1-241252/1	3749	2	100	1	100	100%
synthetic_stool_low_S26__CP016172.1-6092566/2	3749	2	100	0	98.00%	100%
synthetic_stool_high_S64__CP000673.1-676928/2	3750	1	100	1	100	100%
synthetic_stool_high_S64__CP000436.1-5845356/2	3751	1	100	1	100	100%
synthetic_stool_high_S64__CP000436.1-5477220/1	3752	1	100	1	100	100%
synthetic_stool_high_S64__CP017269.1-548970/1	3753	1	100	1	100	100%
synthetic_stool_high_S64__CP000419.1-76428/2	3754	1	100	1	100	100%
synthetic_stool_high_S64__CP014704.1-13320102/2	3755	1	100	1	100	100%
synthetic_stool_high_S64__CP014148.1-18374/2	3756	2	100	1	100	100%
synthetic_stool_high_S11__CP014148.1-163920/1	3756	2	100	0	96.00%	100%
synthetic_stool_high_S64__FR824043.1-228294/2	3757	1	100	1	100	100%
synthetic_stool_high_S64__CP011968.1-1558846/2	3758	1	100	1	100	100%
synthetic_stool_high_S64__CP011968.1-1174066/2	3759	1	100	1	100	100%
synthetic_stool_high_S64__CP011968.1-866890/2	3760	2	100	1	100	100%
synthetic_stool_high_S19__AM180355.1-250748/1	3760	2	100	0	98.00%	100%
synthetic_stool_high_S11__CP016172.1-2312662/1	3761	1	100	1	100	100%
synthetic_stool_high_S11__CP016172.1-468906/2	3762	1	100	1	100	100%
synthetic_stool_high_S11__CP013377.1-397688/2	3763	2	100	1	100	100%
synthetic_stool_low_S43__CP013377.1-13343864/1	3763	2	100	0	96.00%	100%
synthetic_stool_high_S11__CP009228.1-506668/1	3764	1	100	1	100	100%
synthetic_stool_high_S11__CP014065.1-598218/2	3765	1	100	1	100	100%
synthetic_stool_high_S11__CP004406.1-1903140/1	3766	1	100	1	100	100%
synthetic_stool_high_S11__CP004121.1-2724736/1	3767	4	100	1	100	100%
synthetic_stool_high_S11__CP004121.1-521868/1	3767	4	100	0	97.00%	100%
synthetic_stool_low_S26__CP004121.1-19722526/2	3767	4	100	0	97.00%	100%
synthetic_stool_low_S26__CP004121.1-11249872/1	3767	4	100	0	97.00%	100%
synthetic_stool_high_S11__CP004121.1-1612694/1	3768	2	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-2178762/2	3768	2	100	0	96.00%	100%
synthetic_stool_high_S11__CP004121.1-972022/1	3769	1	100	1	100	100%
synthetic_stool_high_S11__CP012943.1-876680/2	3770	2	100	1	100	100%
synthetic_stool_low_S68__CP012943.1-1322870/1	3770	2	100	0	99.00%	100%
synthetic_stool_high_S11__CP012943.1-408118/1	3771	1	100	1	100	100%
synthetic_stool_high_S11__CP012944.1-511314/2	3772	1	100	1	100	100%
synthetic_stool_high_S11__CP006908.1-490434/2	3773	2	100	1	100	100%
synthetic_stool_low_S57__CP006908.1-6206194/1	3773	2	100	0	96.00%	100%
synthetic_stool_high_S11__CP015196.1-409856/2	3774	1	100	1	100	100%
synthetic_stool_high_S11__CP015196.1-65028/1	3775	1	100	1	100	100%
synthetic_stool_high_S11__LN774769.1-3907638/2	3776	2	100	1	100	100%
synthetic_stool_high_S38__LN774769.1-739092/2	3776	2	100	0	98.00%	100%
synthetic_stool_high_S11__LN774769.1-2058348/1	3777	1	100	1	100	100%
synthetic_stool_high_S11__FR824043.1-263236/1	3778	2	100	1	100	100%
synthetic_stool_high_S56__FR824043.1-1908640/1	3778	2	100	0	96.00%	100%
synthetic_stool_high_S11__FR824043.1-263236/2	3779	1	100	1	100	100%
synthetic_stool_high_S11__CP000673.1-1255846/2	3780	1	100	1	100	100%
synthetic_stool_high_S11__CP000673.1-913276/2	3781	1	100	1	100	100%
synthetic_stool_high_S11__CP002297.1-446/2	3782	1	100	1	100	100%
synthetic_stool_low_S59__CP002667.1-4230634/2	3783	1	100	1	100	100%
synthetic_stool_low_S59__CP009323.1-273574/2	3784	1	100	1	100	100%
synthetic_stool_low_S59__CP017269.1-6649080/2	3785	2	100	1	100	100%
synthetic_stool_low_S43__CP017269.1-4692600/2	3785	2	100	0	97.00%	100%
synthetic_stool_low_S59__AP012048.1-14759670/2	3786	1	100	1	100	100%
synthetic_stool_low_S59__CP006905.1-1747090/2	3787	1	100	1	100	100%
synthetic_stool_low_S59__CP015196.1-11682054/1	3788	1	100	1	100	100%
synthetic_stool_low_S59__CP015196.1-10320282/2	3789	1	100	1	100	100%
synthetic_stool_low_S59__CP015196.1-8837666/2	3790	1	100	1	100	100%
synthetic_stool_low_S59__CP015196.1-7698040/1	3791	1	100	1	100	100%
synthetic_stool_low_S59__CP015196.1-7277744/1	3792	1	100	1	100	100%
synthetic_stool_low_S59__CP015196.1-6969730/2	3793	1	100	1	100	100%
synthetic_stool_low_S59__CP015196.1-5767108/1	3794	1	100	1	100	100%
synthetic_stool_low_S59__CP015196.1-5705680/2	3795	1	100	1	100	100%
synthetic_stool_low_S59__CP015196.1-4102620/2	3796	1	100	1	100	100%
synthetic_stool_low_S59__CP015196.1-2063754/2	3797	1	100	1	100	100%
synthetic_stool_low_S59__CP015196.1-2062486/2	3798	1	100	1	100	100%
synthetic_stool_low_S59__CP015196.1-1940914/2	3799	1	100	1	100	100%
synthetic_stool_low_S59__CP015196.1-1387878/2	3800	1	100	1	100	100%
synthetic_stool_low_S59__CP011968.1-1769966/1	3801	1	100	1	100	100%
synthetic_stool_low_S59__AE001437.1-90242/2	3802	1	100	1	100	100%
synthetic_stool_low_S59__CP000870.1-655802/2	3803	2	100	1	100	100%
synthetic_stool_low_S33__AP009387.1-982206/1	3803	2	100	0	96.00%	100%
synthetic_stool_low_S59__HG530135.1-807626/1	3804	2	100	1	100	100%
synthetic_stool_high_S50__HG530135.1-1074998/2	3804	2	100	0	99.00%	100%
synthetic_stool_low_S59__gi|1098136621|emb|FOXX01000004.1|-5480/1	3805	1	100	1	100	100%
synthetic_stool_high_S2__CP002029.1-221686/2	3806	3	100	1	100	100%
synthetic_stool_low_S10__CP002029.1-792540/2	3806	3	100	0	99.00%	100%
synthetic_stool_low_S10__CP002029.1-180610/2	3806	3	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-8727810/1	3807	1	100	1	100	100%
synthetic_stool_high_S2__CP000939.1-2226344/2	3808	1	100	1	100	100%
synthetic_stool_high_S2__CP002530.1-144748/2	3809	1	100	1	100	100%
synthetic_stool_high_S2__HE965803.1-140676/1	3810	1	100	1	100	100%
synthetic_stool_high_S2__CP009228.1-8148840/2	3811	1	100	1	100	100%
synthetic_stool_high_S2__CP017269.1-552954/1	3812	1	100	1	100	100%
synthetic_stool_high_S2__CP017878.1-324226/2	3813	1	100	1	100	100%
synthetic_stool_high_S2__CP003132.1-774698/2	3814	2	100	1	100	100%
synthetic_stool_high_S69__CP003132.1-79502/1	3814	2	100	0	96.00%	100%
synthetic_stool_high_S2__CP000673.1-135172/2	3815	1	100	1	100	100%
synthetic_stool_high_S2__FR824043.1-2595152/2	3816	1	100	1	100	100%
synthetic_stool_high_S2__FR824043.1-2195574/2	3817	1	100	1	100	100%
synthetic_stool_high_S2__FR824043.1-2030972/2	3818	1	100	1	100	100%
synthetic_stool_high_S2__FR824043.1-1370172/2	3819	1	100	1	100	100%
synthetic_stool_high_S2__FR824043.1-1352006/2	3820	1	100	1	100	100%
synthetic_stool_high_S2__FR824043.1-1223478/1	3821	1	100	1	100	100%
synthetic_stool_high_S2__FR824043.1-852662/2	3822	1	100	1	100	100%
synthetic_stool_high_S2__FR824043.1-773204/2	3823	1	100	1	100	100%
synthetic_stool_high_S2__FR824043.1-576328/2	3824	1	100	1	100	100%
synthetic_stool_high_S2__FR824043.1-573796/1	3825	1	100	1	100	100%
synthetic_stool_high_S2__AE017285.1-414900/2	3826	2	100	1	100	100%
synthetic_stool_low_S68__CP002297.1-3832188/2	3826	2	100	0	99.00%	100%
synthetic_stool_high_S31__CP000436.1-892382/2	3827	1	100	1	100	100%
synthetic_stool_high_S31__CP004029.1-5594728/2	3828	1	100	1	100	100%
synthetic_stool_high_S31__CP004029.1-4196774/2	3829	1	100	1	100	100%
synthetic_stool_high_S31__CP004029.1-3440712/2	3830	1	100	1	100	100%
synthetic_stool_high_S31__CP004121.1-7222826/2	3831	1	100	1	100	100%
synthetic_stool_high_S31__CP004121.1-4671880/2	3832	1	100	1	100	100%
synthetic_stool_high_S31__CP001739.1-5730622/1	3833	1	100	1	100	100%
synthetic_stool_high_S31__CP001739.1-1270934/2	3834	1	100	1	100	100%
synthetic_stool_high_S31__AP013058.1-2878592/2	3835	1	100	1	100	100%
synthetic_stool_high_S31__AP013061.1-1593932/2	3836	1	100	1	100	100%
synthetic_stool_high_S31__AP013061.1-1465234/2	3837	1	100	1	100	100%
synthetic_stool_high_S31__AP013061.1-1391492/1	3838	1	100	1	100	100%
synthetic_stool_high_S31__AP013061.1-1160976/1	3839	1	100	1	100	100%
synthetic_stool_high_S31__AP013061.1-384622/2	3840	1	100	1	100	100%
synthetic_stool_high_S31__CP017253.1-71012/2	3841	1	100	1	100	100%
synthetic_stool_high_S31__CP010413.1-37146/2	3842	1	100	1	100	100%
synthetic_stool_high_S31__CP000673.1-270848/1	3843	1	100	1	100	100%
synthetic_stool_high_S31__AP009240.1-841742/2	3844	1	100	1	100	100%
synthetic_stool_high_S31__CP002530.1-548444/2	3845	1	100	1	100	100%
synthetic_stool_high_S31__CP000939.1-122568/2	3846	1	100	1	100	100%
synthetic_stool_high_S31__FR687359.1-2407992/2	3847	1	100	1	100	100%
synthetic_stool_high_S31__FR687360.1-1796738/2	3848	1	100	1	100	100%
synthetic_stool_high_S31__FR687360.1-1360622/2	3849	1	100	1	100	100%
synthetic_stool_high_S31__FR687360.1-1162920/2	3850	1	100	1	100	100%
synthetic_stool_high_S31__FR687360.1-699838/2	3851	1	100	1	100	100%
synthetic_stool_high_S31__FR687360.1-633806/2	3852	1	100	1	100	100%
synthetic_stool_low_S26__CP012943.1-2291676/1	3853	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-25322870/1	3854	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-22365404/2	3855	2	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-989842/2	3855	2	100	0	98.00%	100%
synthetic_stool_low_S26__CP004121.1-21474818/2	3856	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-20686322/1	3857	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-18399802/1	3858	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-18081234/1	3859	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-15863764/2	3860	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-10670218/1	3861	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-9481970/2	3862	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-8359460/1	3863	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-5005284/2	3864	2	100	1	100	100%
synthetic_stool_low_S1__CP004121.1-816926/2	3864	2	100	0	96.00%	100%
synthetic_stool_low_S26__CP004121.1-4583738/1	3865	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-4169740/2	3866	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-3947518/2	3867	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-1928472/1	3868	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-1867474/1	3869	1	100	1	100	100%
synthetic_stool_low_S26__CP004121.1-1669728/1	3870	2	100	1	100	100%
synthetic_stool_low_S1__CP004121.1-386442/2	3870	2	100	0	96.00%	100%
synthetic_stool_low_S26__CP004121.1-312648/2	3871	1	100	1	100	100%
synthetic_stool_low_S26__CP014170.1-3287890/1	3872	1	100	1	100	100%
synthetic_stool_low_S26__CP014170.1-1879228/2	3873	1	100	1	100	100%
synthetic_stool_low_S26__CP016172.1-4470720/2	3874	1	100	1	100	100%
synthetic_stool_low_S26__CP014704.1-5130312/2	3875	1	100	1	100	100%
synthetic_stool_low_S26__FR824043.1-130788/1	3876	1	100	1	100	100%
synthetic_stool_low_S26__AE015928.1-77892/1	3877	1	100	1	100	100%
synthetic_stool_low_S26__AM180355.1-3214868/2	3878	1	100	1	100	100%
synthetic_stool_low_S26__AM180355.1-2410064/2	3879	1	100	1	100	100%
synthetic_stool_low_S26__AM180355.1-1616930/2	3880	1	100	1	100	100%
synthetic_stool_low_S26__AM180355.1-485592/2	3881	1	100	1	100	100%
synthetic_stool_low_S66__AE015928.1-1643580/2	3882	1	100	1	100	100%
synthetic_stool_low_S66__CP013378.1-6794/2	3883	1	100	1	100	100%
synthetic_stool_low_S66__CP011803.1-28692028/2	3884	1	100	1	100	100%
synthetic_stool_low_S66__CP011803.1-26163076/2	3885	1	100	1	100	100%
synthetic_stool_low_S66__CP011803.1-19312540/2	3886	1	100	1	100	100%
synthetic_stool_low_S66__CP011803.1-16268752/2	3887	1	100	1	100	100%
synthetic_stool_low_S66__CP011803.1-6915476/1	3888	1	100	1	100	100%
synthetic_stool_low_S66__CP002925.1-1018178/1	3889	1	100	1	100	100%
synthetic_stool_low_S66__CP000673.1-73510/2	3890	1	100	1	100	100%
synthetic_stool_low_S66__CP000673.1-1334/2	3891	1	100	1	100	100%
synthetic_stool_high_S58__CP013352.1-612348/2	3892	1	100	1	100	100%
synthetic_stool_high_S58__FR745875.1-3585838/1	3893	1	100	1	100	100%
synthetic_stool_high_S58__CP002118.1-21310652/2	3894	1	100	1	100	100%
synthetic_stool_high_S58__CP002118.1-19665294/2	3895	2	100	1	100	100%
synthetic_stool_high_S58__CP002118.1-5653738/2	3895	2	100	0	96.00%	100%
synthetic_stool_high_S58__CP002118.1-15987164/1	3896	1	100	1	100	100%
synthetic_stool_high_S58__CP002118.1-12279814/2	3897	1	100	1	100	100%
synthetic_stool_high_S58__CP002118.1-11320442/2	3898	1	100	1	100	100%
synthetic_stool_high_S58__CP002118.1-8865242/2	3899	1	100	1	100	100%
synthetic_stool_high_S58__CP002118.1-6110998/2	3900	1	100	1	100	100%
synthetic_stool_high_S58__CP002118.1-4488756/2	3901	1	100	1	100	100%
synthetic_stool_high_S58__CP002118.1-2127648/2	3902	1	100	1	100	100%
synthetic_stool_high_S58__CP002118.1-1839588/2	3903	1	100	1	100	100%
synthetic_stool_high_S58__CP002118.1-1328646/1	3904	1	100	1	100	100%
synthetic_stool_high_S58__FR824043.1-149196/1	3905	1	100	1	100	100%
synthetic_stool_high_S58__FR824043.1-125854/2	3906	1	100	1	100	100%
synthetic_stool_high_S58__FR824043.1-23352/2	3907	1	100	1	100	100%
synthetic_stool_high_S58__CP016172.1-4140162/2	3908	1	100	1	100	100%
synthetic_stool_high_S58__CP016172.1-3650178/2	3909	1	100	1	100	100%
synthetic_stool_high_S58__CP016172.1-2731240/2	3910	1	100	1	100	100%
synthetic_stool_high_S58__CP016172.1-1183490/1	3911	1	100	1	100	100%
synthetic_stool_high_S58__CP017253.1-626582/2	3912	1	100	1	100	100%
synthetic_stool_high_S58__CP000419.1-1843962/2	3913	1	100	1	100	100%
synthetic_stool_high_S58__CP000419.1-1814128/2	3914	1	100	1	100	100%
synthetic_stool_high_S58__CP000419.1-1066368/2	3915	1	100	1	100	100%
synthetic_stool_high_S1__CP001733.2-1629562/2	3916	1	100	1	100	100%
synthetic_stool_high_S1__HE965803.1-2264/2	3917	1	100	1	100	100%
synthetic_stool_high_S1__CP011997.1-210040/1	3918	1	100	1	100	100%
synthetic_stool_high_S1__CP003132.1-21428798/1	3919	1	100	1	100	100%
synthetic_stool_high_S1__CP003132.1-14990566/2	3920	1	100	1	100	100%
synthetic_stool_high_S1__CP003132.1-14149714/2	3921	1	100	1	100	100%
synthetic_stool_high_S1__CP003132.1-13054594/2	3922	1	100	1	100	100%
synthetic_stool_high_S1__CP003132.1-12251974/2	3923	1	100	1	100	100%
