id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
synthetic_stool_low_S33__CP006903.1-1160978/1	255	200	100	0	97.00%	100%
synthetic_stool_low_S33__CP006903.1-346446/2	255	200	100	0	100.00%	100%
synthetic_stool_high_S40__FR745875.1-3909236/1	255	200	100	0	99.00%	100%
synthetic_stool_high_S40__FR745875.1-3828322/2	255	200	100	0	99.00%	100%
synthetic_stool_high_S40__FR745875.1-1184604/1	255	200	100	0	98.00%	100%
synthetic_stool_high_S40__CP006903.1-19878/2	255	200	100	0	96.00%	100%
synthetic_stool_low_S55__CP006903.1-1115420/1	255	200	100	0	97.00%	100%
synthetic_stool_low_S55__FR745875.1-4152626/2	255	200	100	0	99.00%	100%
synthetic_stool_low_S55__FR745875.1-3865954/2	255	200	100	0	97.00%	100%
synthetic_stool_low_S55__FR745875.1-1824296/2	255	200	100	0	96.00%	100%
synthetic_stool_low_S55__FR745875.1-708872/1	255	200	100	0	98.00%	100%
synthetic_stool_high_S59__CP006903.1-59462/1	255	200	100	0	98.00%	100%
synthetic_stool_low_S64__CP006903.1-1211480/2	255	200	100	0	98.00%	100%
synthetic_stool_low_S64__CP006903.1-951438/1	255	200	100	0	97.00%	100%
synthetic_stool_low_S64__CP006903.1-188508/2	255	200	100	0	96.00%	100%
synthetic_stool_low_S64__CP006903.1-162472/1	255	200	100	0	97.00%	100%
synthetic_stool_low_S64__CP006903.1-78420/1	255	200	100	0	99.00%	100%
synthetic_stool_high_S0__FR745875.1-226886/1	255	200	100	0	100.00%	100%
synthetic_stool_high_S0__CP006903.1-27598624/2	255	200	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-27342876/1	255	200	100	0	100.00%	100%
synthetic_stool_high_S0__CP006903.1-26562370/2	255	200	100	0	99.00%	100%
synthetic_stool_high_S0__CP006903.1-26180456/2	255	200	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-23320278/2	255	200	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-21426428/1	255	200	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-21261326/1	255	200	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-21035704/1	255	200	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-20434262/1	255	200	100	0	99.00%	100%
synthetic_stool_high_S0__CP006903.1-18348864/2	255	200	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-15701044/1	255	200	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-12362124/1	255	200	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-10957022/2	255	200	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-6418448/2	255	200	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-6026112/2	255	200	100	0	100.00%	100%
synthetic_stool_high_S0__CP006903.1-4579822/1	255	200	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-4071880/1	255	200	100	0	99.00%	100%
synthetic_stool_high_S0__CP006903.1-3698374/1	255	200	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-1603426/2	255	200	100	0	99.00%	100%
synthetic_stool_high_S0__CP006903.1-515602/2	255	200	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-421540/2	255	200	100	0	99.00%	100%
synthetic_stool_low_S36__CP006903.1-984762/1	255	200	100	0	99.00%	100%
synthetic_stool_low_S0__CP006903.1-1017964/2	255	200	100	0	96.00%	100%
synthetic_stool_low_S0__CP006903.1-935318/2	255	200	100	0	97.00%	100%
synthetic_stool_low_S0__CP006903.1-111050/1	255	200	100	0	99.00%	100%
synthetic_stool_low_S52__CP006903.1-497138/2	255	200	100	0	99.00%	100%
synthetic_stool_low_S52__CP006903.1-383312/1	255	200	100	0	97.00%	100%
synthetic_stool_low_S52__CP006903.1-121280/2	255	200	100	0	100.00%	100%
synthetic_stool_high_S23__CP006903.1-3750244/1	255	200	100	0	99.00%	100%
synthetic_stool_high_S23__CP006903.1-2957112/2	255	200	100	0	97.00%	100%
synthetic_stool_high_S23__CP006903.1-1653690/2	255	200	100	0	99.00%	100%
synthetic_stool_high_S23__CP006903.1-1166248/1	255	200	100	0	97.00%	100%
synthetic_stool_low_S37__FR745875.1-650/2	255	200	100	0	100.00%	100%
synthetic_stool_low_S63__CP006903.1-679542/2	255	200	100	0	96.00%	100%
synthetic_stool_high_S53__CP006903.1-3749138/1	255	200	100	0	97.00%	100%
synthetic_stool_high_S53__CP006903.1-2064768/2	255	200	100	0	98.00%	100%
synthetic_stool_high_S31__CP006903.1-204832/2	255	200	100	0	96.00%	100%
synthetic_stool_high_S31__FR745875.1-142984/1	255	200	100	0	100.00%	100%
synthetic_stool_high_S32__CP006903.1-1349794/2	255	200	100	0	99.00%	100%
synthetic_stool_high_S32__FR745875.1-201212/2	255	200	100	0	97.00%	100%
synthetic_stool_low_S50__CP006903.1-1631498/2	255	200	100	0	97.00%	100%
synthetic_stool_low_S50__CP006903.1-21358/2	255	200	100	0	100.00%	100%
synthetic_stool_high_S18__FR745875.1-328586/1	255	200	100	0	96.00%	100%
synthetic_stool_high_S22__FR745875.1-30608/1	255	200	100	0	97.00%	100%
synthetic_stool_high_S30__CP006903.1-486034/1	255	200	100	0	100.00%	100%
synthetic_stool_high_S29__CP006903.1-44092/2	255	200	100	0	98.00%	100%
synthetic_stool_high_S29__FR745875.1-1167578/1	255	200	100	0	98.00%	100%
synthetic_stool_high_S29__FR745875.1-179646/1	255	200	100	0	98.00%	100%
synthetic_stool_high_S29__FR745875.1-169512/2	255	200	100	0	98.00%	100%
synthetic_stool_low_S20__CP006903.1-13773630/2	255	200	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-12038282/1	255	200	100	0	99.00%	100%
synthetic_stool_low_S20__CP006903.1-11545522/2	255	200	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-11115874/1	255	200	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-10284946/1	255	200	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-8933374/1	255	200	100	0	98.00%	100%
synthetic_stool_low_S20__CP006903.1-7566298/2	255	200	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-5962078/1	255	200	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-5679036/1	255	200	100	0	98.00%	100%
synthetic_stool_low_S20__CP006903.1-5556780/2	255	200	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-4282570/1	255	200	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-2667150/1	255	200	100	0	99.00%	100%
synthetic_stool_low_S20__CP006903.1-2315502/1	255	200	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-2173456/1	255	200	100	0	99.00%	100%
synthetic_stool_high_S2__FR745875.1-4250/2	255	200	100	0	100.00%	100%
synthetic_stool_high_S10__FR745875.1-561116/1	255	200	100	0	98.00%	100%
synthetic_stool_high_S24__CP006903.1-1160208/1	256	8	100	1	100	100%
synthetic_stool_low_S32__CP006903.1-7564158/1	256	8	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-48749062/2	256	8	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-14080836/1	256	8	100	0	98.00%	100%
synthetic_stool_low_S33__CP006903.1-1250736/2	256	8	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-22480312/2	256	8	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-6230848/2	256	8	100	0	96.00%	100%
synthetic_stool_high_S37__CP006903.1-908142/2	256	8	100	0	97.00%	100%
synthetic_stool_high_S24__CP006903.1-100286/2	257	30	100	1	100	100%
synthetic_stool_low_S46__CP006903.1-72710824/1	257	30	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-66015532/2	257	30	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-60406154/1	257	30	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-40264744/1	257	30	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-40135906/2	257	30	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-37512786/2	257	30	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-31747242/2	257	30	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-30134418/1	257	30	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-26029566/2	257	30	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-25334542/2	257	30	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-21654532/1	257	30	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-7842004/2	257	30	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-5795850/1	257	30	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-1013354/2	257	30	100	0	96.00%	100%
synthetic_stool_high_S58__FR745875.1-1501954/2	257	30	100	0	97.00%	100%
synthetic_stool_low_S39__CP006903.1-11711588/1	257	30	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-10996244/1	257	30	100	0	96.00%	100%
synthetic_stool_low_S2__CP006903.1-86940/2	257	30	100	0	96.00%	100%
synthetic_stool_low_S45__CP006903.1-6606034/1	257	30	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-25717948/2	257	30	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-24615872/2	257	30	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-22721420/1	257	30	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-15893398/1	257	30	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-9247020/1	257	30	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-9015450/2	257	30	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-3965508/2	257	30	100	0	96.00%	100%
synthetic_stool_high_S26__CP006903.1-558616/1	257	30	100	0	96.00%	100%
synthetic_stool_high_S53__CP006903.1-2063618/1	257	30	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-11108750/2	257	30	100	0	96.00%	100%
synthetic_stool_high_S24__AP009240.1-1208276/2	258	1	100	1	100	100%
synthetic_stool_high_S24__CP000962.1-73466/1	259	4	100	1	100	100%
synthetic_stool_low_S11__CP000962.1-20640/2	259	4	100	0	96.00%	100%
synthetic_stool_low_S21__CP000962.1-14912876/2	259	4	100	0	96.00%	100%
synthetic_stool_low_S21__CP000962.1-4174602/2	259	4	100	0	96.00%	100%
synthetic_stool_high_S24__CP002297.1-69220/2	260	3	100	1	100	100%
synthetic_stool_high_S23__CP002297.1-357412/2	260	3	100	0	97.00%	100%
synthetic_stool_low_S58__AE017285.1-3442316/1	260	3	100	0	97.00%	100%
synthetic_stool_high_S24__CP011968.1-384352/1	261	2	100	1	100	100%
synthetic_stool_low_S69__FN668941.1-949236/2	261	2	100	0	97.00%	100%
synthetic_stool_high_S24__AE015927.1-526226/2	262	1	100	1	100	100%
synthetic_stool_high_S24__gi|1081602187|emb|FMWJ01000002.1|-290888/2	263	2	100	1	100	100%
synthetic_stool_low_S11__gi|1081602187|emb|FMWJ01000002.1|-1434234/1	263	2	100	0	96.00%	100%
synthetic_stool_high_S24__gi|1081602187|emb|FMWJ01000002.1|-144164/2	264	2	100	1	100	100%
synthetic_stool_low_S2__gi|1081602187|emb|FMWJ01000002.1|-144174/2	264	2	100	0	99.00%	100%
synthetic_stool_high_S34__CP004406.1-10527560/2	265	1	100	1	100	100%
synthetic_stool_high_S34__CP001960.1-896610/2	266	6	100	1	100	100%
synthetic_stool_low_S32__CP017029.1-444520/1	266	6	100	0	97.00%	100%
synthetic_stool_low_S7__CP017856.1-1627830/2	266	6	100	0	97.00%	100%
synthetic_stool_high_S31__CP007751.1-19256/2	266	6	100	0	98.00%	100%
synthetic_stool_high_S41__CP007751.1-11890210/1	266	6	100	0	97.00%	100%
synthetic_stool_high_S50__CP017860.1-1361482/2	266	6	100	0	96.00%	100%
synthetic_stool_high_S34__CP000359.1-3820906/2	267	1	100	1	100	100%
synthetic_stool_high_S34__CP000359.1-1909686/2	268	2	100	1	100	100%
synthetic_stool_low_S55__CP000359.1-5029566/2	268	2	100	0	96.00%	100%
synthetic_stool_high_S34__CP000359.1-1013268/2	269	1	100	1	100	100%
synthetic_stool_high_S34__CR626927.1-99850/2	270	2	100	1	100	100%
synthetic_stool_low_S61__CR626927.1-3174444/1	270	2	100	0	96.00%	100%
synthetic_stool_high_S34__CP000468.1-395912/2	271	2	100	1	100	100%
synthetic_stool_high_S22__CP000468.1-650624/1	271	2	100	0	99.00%	100%
synthetic_stool_high_S34__CP000468.1-297788/1	272	1	100	1	100	100%
synthetic_stool_high_S34__DQ517526.1-10210/2	273	1	100	1	100	100%
synthetic_stool_high_S34__CP010993.1-12704460/1	274	2	100	1	100	100%
synthetic_stool_high_S17__BA000016.3-566834/1	274	2	100	0	98.00%	100%
synthetic_stool_high_S34__FR745875.1-197004/1	275	137	100	1	100	100%
synthetic_stool_low_S32__CP006903.1-6458102/1	275	137	100	0	97.00%	100%
synthetic_stool_low_S32__CP006903.1-4439922/2	275	137	100	0	97.00%	100%
synthetic_stool_low_S32__CP006903.1-3419884/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S32__CP006903.1-3183212/2	275	137	100	0	96.00%	100%
synthetic_stool_low_S32__CP006903.1-2701656/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S46__FR745875.1-5463206/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S46__FR745875.1-4993760/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S46__FR745875.1-2870444/2	275	137	100	0	97.00%	100%
synthetic_stool_high_S46__FR745875.1-2733086/2	275	137	100	0	100.00%	100%
synthetic_stool_high_S46__FR745875.1-2206776/2	275	137	100	0	99.00%	100%
synthetic_stool_high_S46__FR745875.1-1371720/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S46__FR745875.1-1323250/2	275	137	100	0	100.00%	100%
synthetic_stool_high_S46__FR745875.1-984258/2	275	137	100	0	99.00%	100%
synthetic_stool_high_S46__CP006903.1-1845146/2	275	137	100	0	98.00%	100%
synthetic_stool_high_S46__CP006903.1-1745026/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S69__CP006903.1-254618/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S28__CP006903.1-270630/2	275	137	100	0	97.00%	100%
synthetic_stool_low_S28__CP006903.1-253490/2	275	137	100	0	97.00%	100%
synthetic_stool_low_S28__FR745875.1-5589820/2	275	137	100	0	96.00%	100%
synthetic_stool_low_S28__FR745875.1-4995330/2	275	137	100	0	99.00%	100%
synthetic_stool_low_S28__FR745875.1-2662308/2	275	137	100	0	97.00%	100%
synthetic_stool_low_S28__FR745875.1-405812/2	275	137	100	0	99.00%	100%
synthetic_stool_high_S45__FR745875.1-621260/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S57__FR745875.1-2879942/2	275	137	100	0	99.00%	100%
synthetic_stool_low_S57__FR745875.1-1739978/1	275	137	100	0	99.00%	100%
synthetic_stool_low_S46__CP006903.1-72308912/2	275	137	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-70612878/2	275	137	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-68652730/2	275	137	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-67726430/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-65522044/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-65176906/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-63491988/2	275	137	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-62954936/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-62923838/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-61962332/2	275	137	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-61730052/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-60215782/1	275	137	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-59694740/1	275	137	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-57564960/2	275	137	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-57151774/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-56946914/1	275	137	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-52111322/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-46678684/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-46159502/1	275	137	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-42751822/1	275	137	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-40350622/2	275	137	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-39427912/1	275	137	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-35381042/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-30528078/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-28724128/2	275	137	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-27404622/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-23074178/1	275	137	100	0	100.00%	100%
synthetic_stool_low_S46__CP006903.1-22071952/2	275	137	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-21869026/2	275	137	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-19344200/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-11868346/2	275	137	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-10002960/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-8279948/2	275	137	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-1684428/1	275	137	100	0	96.00%	100%
synthetic_stool_high_S58__FR745875.1-3357506/1	275	137	100	0	99.00%	100%
synthetic_stool_high_S58__FR745875.1-3044004/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S58__FR745875.1-1592690/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S58__FR745875.1-1092332/2	275	137	100	0	96.00%	100%
synthetic_stool_high_S58__FR745875.1-369038/1	275	137	100	0	97.00%	100%
synthetic_stool_high_S58__FR745875.1-116076/2	275	137	100	0	98.00%	100%
synthetic_stool_high_S8__CP006903.1-123960/1	275	137	100	0	97.00%	100%
synthetic_stool_high_S8__FR745875.1-1320390/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S35__FR745875.1-1330208/1	275	137	100	0	97.00%	100%
synthetic_stool_high_S35__FR745875.1-766148/2	275	137	100	0	98.00%	100%
synthetic_stool_high_S35__FR745875.1-466238/2	275	137	100	0	100.00%	100%
synthetic_stool_high_S35__FR745875.1-323478/2	275	137	100	0	99.00%	100%
synthetic_stool_low_S39__CP006903.1-13533858/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S39__CP006903.1-9728376/1	275	137	100	0	97.00%	100%
synthetic_stool_low_S39__CP006903.1-9009542/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S39__CP006903.1-6689268/2	275	137	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-1602412/1	275	137	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-1512760/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S39__CP006903.1-959120/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S45__CP006903.1-4997162/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S45__CP006903.1-4310290/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S45__CP006903.1-3810914/2	275	137	100	0	97.00%	100%
synthetic_stool_low_S45__CP006903.1-936734/2	275	137	100	0	97.00%	100%
synthetic_stool_high_S60__FR745875.1-754168/2	275	137	100	0	98.00%	100%
synthetic_stool_high_S40__FR745875.1-4955272/1	275	137	100	0	99.00%	100%
synthetic_stool_high_S40__FR745875.1-3312582/1	275	137	100	0	97.00%	100%
synthetic_stool_high_S40__FR745875.1-2902656/1	275	137	100	0	96.00%	100%
synthetic_stool_high_S40__FR745875.1-2572486/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S40__FR745875.1-1862712/2	275	137	100	0	97.00%	100%
synthetic_stool_high_S40__FR745875.1-259744/2	275	137	100	0	97.00%	100%
synthetic_stool_high_S40__FR745875.1-227370/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S55__CP006903.1-284608/1	275	137	100	0	96.00%	100%
synthetic_stool_low_S55__FR745875.1-4302024/1	275	137	100	0	100.00%	100%
synthetic_stool_low_S55__FR745875.1-2446690/2	275	137	100	0	100.00%	100%
synthetic_stool_low_S55__FR745875.1-1075916/1	275	137	100	0	96.00%	100%
synthetic_stool_low_S43__FR745875.1-779036/1	275	137	100	0	100.00%	100%
synthetic_stool_low_S43__FR745875.1-450300/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S43__FR745875.1-198570/2	275	137	100	0	97.00%	100%
synthetic_stool_high_S54__CP006903.1-188606/2	275	137	100	0	96.00%	100%
synthetic_stool_high_S59__CP006903.1-1422240/1	275	137	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-26616000/1	275	137	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-25267930/1	275	137	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-24554354/2	275	137	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-20271924/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-19149982/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-17418172/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-15267850/2	275	137	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-14946506/1	275	137	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-7709376/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-4681772/2	275	137	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-4223466/2	275	137	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-2546156/1	275	137	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-1493448/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S36__CP006903.1-1467844/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S26__CP006903.1-1148684/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S26__CP006903.1-772562/2	275	137	100	0	97.00%	100%
synthetic_stool_high_S26__CP006903.1-668546/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S36__FR745875.1-604512/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S52__CP006903.1-591122/2	275	137	100	0	97.00%	100%
synthetic_stool_high_S23__CP006903.1-4177250/1	275	137	100	0	96.00%	100%
synthetic_stool_high_S23__CP006903.1-1455294/2	275	137	100	0	97.00%	100%
synthetic_stool_low_S63__CP006903.1-1400696/1	275	137	100	0	97.00%	100%
synthetic_stool_low_S63__CP006903.1-56776/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S32__CP006903.1-122494/1	275	137	100	0	97.00%	100%
synthetic_stool_high_S37__CP006903.1-1044600/2	275	137	100	0	97.00%	100%
synthetic_stool_high_S29__FR745875.1-472668/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S20__CP006903.1-14733410/1	275	137	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-13537834/1	275	137	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-11407554/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S20__CP006903.1-10709526/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S20__CP006903.1-10448738/1	275	137	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-7667756/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S20__CP006903.1-4624826/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S20__CP006903.1-3329020/2	275	137	100	0	98.00%	100%
synthetic_stool_low_S20__CP006903.1-2459870/1	275	137	100	0	98.00%	100%
synthetic_stool_low_S20__CP006903.1-1886548/2	275	137	100	0	97.00%	100%
synthetic_stool_high_S64__FR745875.1-91728/1	275	137	100	0	98.00%	100%
synthetic_stool_high_S34__FR745875.1-103106/2	276	1	100	1	100	100%
synthetic_stool_high_S34__FR745875.1-16036/2	277	4	100	1	100	100%
synthetic_stool_high_S8__FR745875.1-3467012/2	277	4	100	0	96.00%	100%
synthetic_stool_low_S55__FR745875.1-1261130/1	277	4	100	0	96.00%	100%
synthetic_stool_high_S23__CP006903.1-3034306/2	277	4	100	0	96.00%	100%
synthetic_stool_high_S34__LN774769.1-26726/2	278	1	100	1	100	100%
synthetic_stool_high_S6__AM412317.1-1948526/2	279	3	100	1	100	100%
synthetic_stool_high_S6__AM412317.1-717906/2	279	3	100	0	96.00%	100%
synthetic_stool_high_S61__AM412317.1-9566/2	279	3	100	0	96.00%	100%
synthetic_stool_high_S6__AM412317.1-1750456/2	280	3	100	1	100	100%
synthetic_stool_low_S10__AM412317.1-8520496/1	280	3	100	0	96.00%	100%
synthetic_stool_high_S50__AM412317.1-417560/2	280	3	100	0	96.00%	100%
synthetic_stool_high_S6__AM412317.1-1742606/1	281	3	100	1	100	100%
synthetic_stool_low_S57__CP006908.1-19188994/1	281	3	100	0	96.00%	100%
synthetic_stool_low_S49__CP000939.1-28419198/1	281	3	100	0	97.00%	100%
synthetic_stool_high_S6__AM412317.1-1305398/1	282	1	100	1	100	100%
synthetic_stool_high_S6__CP010796.1-8160/2	283	1	100	1	100	100%
synthetic_stool_high_S6__CP006908.1-328662/2	284	1	100	1	100	100%
synthetic_stool_high_S6__CP001091.1-3880/1	285	9	100	1	100	100%
synthetic_stool_high_S68__CP001091.1-4107586/1	285	9	100	0	96.00%	100%
synthetic_stool_low_S33__CP001091.1-3437904/2	285	9	100	0	97.00%	100%
synthetic_stool_low_S36__CP001091.1-2328932/2	285	9	100	0	96.00%	100%
synthetic_stool_high_S27__CP001091.1-630716/1	285	9	100	0	98.00%	100%
synthetic_stool_low_S69__CP001091.1-31533456/2	285	9	100	0	97.00%	100%
synthetic_stool_low_S69__CP001091.1-28957366/2	285	9	100	0	97.00%	100%
synthetic_stool_low_S69__CP001091.1-20311524/2	285	9	100	0	96.00%	100%
synthetic_stool_low_S69__CP001091.1-5807144/2	285	9	100	0	96.00%	100%
synthetic_stool_high_S6__CP009322.1-34034/1	286	1	100	1	100	100%
synthetic_stool_high_S6__CP012944.1-16782/2	287	18	100	1	100	100%
synthetic_stool_high_S58__CP012944.1-19176/1	287	18	100	0	97.00%	100%
synthetic_stool_high_S35__CP012944.1-1153780/2	287	18	100	0	96.00%	100%
synthetic_stool_high_S35__CP012944.1-303124/1	287	18	100	0	96.00%	100%
synthetic_stool_high_S4__CP012944.1-3177574/2	287	18	100	0	97.00%	100%
synthetic_stool_high_S4__CP012944.1-2473328/1	287	18	100	0	96.00%	100%
synthetic_stool_high_S4__CP012944.1-890168/2	287	18	100	0	96.00%	100%
synthetic_stool_low_S43__CP012944.1-2680518/1	287	18	100	0	97.00%	100%
synthetic_stool_low_S43__CP012944.1-2526962/2	287	18	100	0	96.00%	100%
synthetic_stool_low_S43__CP012944.1-988444/2	287	18	100	0	97.00%	100%
synthetic_stool_low_S16__CP012944.1-989976/2	287	18	100	0	96.00%	100%
synthetic_stool_low_S68__CP012944.1-17906338/2	287	18	100	0	96.00%	100%
synthetic_stool_low_S68__CP012944.1-17767466/1	287	18	100	0	97.00%	100%
synthetic_stool_low_S68__CP012944.1-15411826/1	287	18	100	0	97.00%	100%
synthetic_stool_low_S68__CP012944.1-8956020/2	287	18	100	0	96.00%	100%
